acyr,semr,sid,loam
99,2,SD980801 ,44240
99,2,SD980802 ,44240
99,2,SD980805 ,44240
99,2,SD980821 ,44240
99,2,SD980822 ,44240
99,2,SD980834 ,56140
99,2,SD980837 ,44240
99,2,SD980838 ,44240
99,2,SD980842 ,55240
99,2,SD980843 ,44240
99,2,SD980851 ,44240
99,2,SD980853 ,44240
99,2,SD980859 ,44240
99,2,SD980861 ,17240
99,2,SD980868 ,27240
99,2,SD990239 ,27240
99,2,SD990240 ,27240
99,2,SD990242 ,47240
99,2,SD990244 ,44240
99,2,SD990245 ,44240
99,2,SD990246 ,32240
99,2,SD990248 ,9240
99,2,SD990250 ,59140
99,2,SD990257 ,44240
99,2,SD990262 ,44240
99,2,SD990265 ,44240
99,2,SD990267 ,47240
99,2,SD990269 ,47240
99,2,SD990270 ,44027
99,2,SD990272 ,44240
99,2,SD990276 ,44240
99,2,SD990279 ,56140
99,2,SD990282 ,56140
99,2,SD990283 ,56140
99,2,SD990299 ,44240
99,2,SD990313 ,9240
99,2,SD990319 ,17240
99,2,SD990322 ,44240
99,2,SD990326 ,44240
99,2,SD990330 ,44240
99,2,SD990333 ,44240
99,2,SD990337 ,9240
99,2,SD990339 ,56140
99,2,SD990347 ,46240
99,2,SD990350 ,44240
99,2,SD990351 ,44240
99,2,SD990354 ,32240
99,2,SD990356 ,44240
99,2,SD990357 ,44240
99,2,SD990358 ,44240
99,2,SD990360 ,44240
99,2,SD990364 ,44240
99,2,SD990366 ,29140
99,2,SD990376 ,13421
99,2,SD990378 ,44240
99,2,SD990384 ,44240
99,2,SD990385 ,44240
99,2,SD990388 ,56140
99,2,SD990394 ,56140
99,2,SD990404 ,9240
99,2,SD990408 ,44240
99,2,SD990411 ,44240
99,2,SD990413 ,44240
99,2,SD990414 ,44240
99,2,SD990418 ,9240
99,2,SD990421 ,28321
99,2,SD990422 ,44240
99,2,SD990425 ,44240
99,2,SD990429 ,44240
99,2,SD990430 ,44240
99,2,SD990432 ,44240
99,2,SD990433 ,26629
99,2,SD990435 ,9240
99,2,SD990443 ,44240
99,2,SD990444 ,24140
99,2,SD990448 ,24140
99,2,SD990450 ,37629
99,2,SD990453 ,23790
99,2,SD990460 ,17240
99,2,SD990463 ,44240
99,2,SD990464 ,44240
99,2,SD990469 ,22240
99,2,SD990471 ,44240
99,2,SD990472 ,44240
99,2,SD990481 ,44240
99,2,SD990482 ,24140
99,2,SD990488 ,56140
99,2,SD990490 ,44240
99,2,SD990493 ,44240
99,2,SD990494 ,12240
99,2,SD990495 ,44240
99,2,SD990496 ,44240
99,2,SD990503 ,9240
99,2,SD990504 ,28321
99,2,SD990505 ,9240
99,2,SD990507 ,44240
99,2,SD990508 ,56140
99,2,SD990532 ,17240
99,2,SD990534 ,44240
99,2,SD990537 ,44240
99,2,SD990539 ,9240
99,2,SD990542 ,44240
99,2,SD990545 ,44240
99,2,SD990546 ,47240
99,2,SD990547 ,47240
99,2,SD990550 ,27000
99,2,SD990552 ,44240
99,2,SD990556 ,44240
99,2,SD990557 ,17824
99,2,SD990565 ,44240
99,2,SD990567 ,44240
99,2,SD990574 ,44240
99,2,SD990576 ,44240
99,2,SD990580 ,21140
99,2,SD990600 ,45115
99,2,SD990602 ,18115
99,2,SD990604 ,45115
99,2,SD990607 ,0
99,2,SD990611 ,45115
99,2,SD990612 ,45115
99,2,SD990614 ,45115
99,2,SD990616 ,10115
99,2,SD990618 ,45115
99,2,SD990620 ,45115
99,2,SD990621 ,56115
99,2,SD990630 ,45115
99,2,SD990631 ,45115
99,2,SD990636 ,45115
99,2,SD990642 ,48115
99,2,SD990647 ,53115
99,2,SD990652 ,5983
99,2,SD990657 ,45115
99,2,SD990659 ,10115
99,2,SD990666 ,10115
99,2,SD990668 ,45115
99,2,SD990671 ,10115
99,2,SD990675 ,45115
99,2,SD990676 ,53115
99,2,SD990678 ,45115
99,2,SD990679 ,45115
99,2,SD990680 ,45115
99,2,SD990684 ,45115
99,2,SD990687 ,10115
99,2,SD990689 ,45115
99,2,SD990690 ,45115
99,2,SD990691 ,45115
99,2,SD990692 ,45115
99,2,SD990698 ,45115
99,2,SD990702 ,21115
99,2,SD990704 ,24710
99,2,SD990712 ,45115
99,2,SD990714 ,10115
99,2,SD990717 ,45115
99,2,SD990718 ,45115
99,2,SD990727 ,45115
99,2,SD990732 ,22015
99,2,SD990733 ,44027
99,2,SD990737 ,45115
99,2,SD990742 ,18115
99,2,SD990743 ,45115
99,2,SD990746 ,18115
99,2,SD990749 ,27504
99,2,SD990756 ,22296
99,2,SD990759 ,24710
99,2,SD990765 ,44240
99,2,SD990770 ,44240
99,2,SD990771 ,30240
99,2,SD990772 ,44240
99,2,SD990776 ,44240
99,2,SD990779 ,12240
99,2,SD990781 ,44240
99,2,SD990782 ,59140
99,2,SD990786 ,44240
99,2,SD990787 ,44240
99,2,SD990788 ,44240
99,2,SD990791 ,44240
99,2,SD990793 ,44240
99,2,SD990797 ,44240
99,2,SD990798 ,9240
99,2,SD990802 ,44240
99,2,SD990806 ,44240
99,2,SD990811 ,9240
99,2,SD990815 ,55240
99,2,SD990822 ,47240
99,2,SD990824 ,55240
99,2,SD990829 ,44240
99,2,SD990830 ,44240
99,2,SD990833 ,47240
99,2,SD990834 ,44240
99,2,SD990836 ,44240
99,2,SD990837 ,13421
99,2,SD990840 ,44240
99,2,SD990844 ,44240
99,2,SD990847 ,44240
99,2,SD990854 ,44240
99,2,SD990855 ,9240
99,2,SD990860 ,44240
99,2,SD990861 ,44240
99,2,SD990869 ,44240
99,2,SD990870 ,44240
99,2,SD990873 ,59140
99,2,SD990875 ,55240
100,1,SD1000245,44240
100,1,SD1000247,44240
100,1,SD1000248,44240
100,1,SD1000250,47000
100,1,SD1000253,45240
100,1,SD1000259,59140
100,1,SD1000261,23836
100,1,SD1000263,59140
100,1,SD1000264,44240
100,1,SD1000270,44240
100,1,SD1000271,47240
100,1,SD1000273,44240
100,1,SD1000274,44240
100,1,SD1000275,44240
100,1,SD1000279,44240
100,1,SD1000281,59140
100,1,SD1000283,47240
100,1,SD1000285,44240
100,1,SD1000289,44240
100,1,SD1000306,44240
100,1,SD1000307,44240
100,1,SD1000312,44240
100,1,SD1000313,44240
100,1,SD1000315,44240
100,1,SD1000316,44240
100,1,SD1000318,44240
100,1,SD1000319,44240
100,1,SD1000320,44240
100,1,SD1000323,44240
100,1,SD1000328,47240
100,1,SD1000329,47240
100,1,SD1000332,59140
100,1,SD1000334,44240
100,1,SD1000335,44240
100,1,SD1000336,44240
100,1,SD1000337,44240
100,1,SD1000338,44240
100,1,SD1000342,44240
100,1,SD1000344,44240
100,1,SD1000349,56240
100,1,SD1000351,47240
100,1,SD1000355,47000
100,1,SD1000357,47240
100,1,SD1000359,44240
100,1,SD1000371,37883
100,1,SD1000377,44240
100,1,SD1000378,59140
100,1,SD1000380,44240
100,1,SD1000381,44240
100,1,SD1000386,44240
100,1,SD1000390,44240
100,1,SD1000391,56140
100,1,SD1000394,44240
100,1,SD1000395,44240
100,1,SD1000403,44240
100,1,SD1000407,44240
100,1,SD1000408,52240
100,1,SD1000414,44240
100,1,SD1000417,47240
100,1,SD1000418,44240
100,1,SD1000421,44240
100,1,SD1000422,44240
100,1,SD1000426,58140
100,1,SD1000427,59140
100,1,SD1000448,44240
100,1,SD1000449,44240
100,1,SD1000452,44240
100,1,SD1000457,44240
100,1,SD1000460,44240
100,1,SD1000463,47240
100,1,SD1000466,44240
100,1,SD1000468,44240
100,1,SD1000471,44240
100,1,SD1000472,26629
100,1,SD1000475,44240
100,1,SD1000477,44240
100,1,SD1000478,56140
100,1,SD1000479,44240
100,1,SD1000482,44240
100,1,SD1000483,44240
100,1,SD1000491,44240
100,1,SD1000492,44240
100,1,SD1000494,44240
100,1,SD1000495,44240
100,1,SD1000496,59140
100,1,SD1000497,56140
100,1,SD1000515,45115
100,1,SD1000521,47982
100,1,SD1000522,45115
100,1,SD1000527,62015
100,1,SD1000528,45115
100,1,SD1000530,56115
100,1,SD1000531,45115
100,1,SD1000532,45115
100,1,SD1000534,60015
100,1,SD1000536,45115
100,1,SD1000537,45115
100,1,SD1000540,13982
100,1,SD1000545,45115
100,1,SD1000547,45115
100,1,SD1000548,45115
100,1,SD1000551,45115
100,1,SD1000553,40000
100,1,SD1000555,45115
100,1,SD1000557,45115
100,1,SD1000558,45115
100,1,SD1000559,45115
100,1,SD1000560,48115
100,1,SD1000561,45115
100,1,SD1000564,45115
100,1,SD1000565,45115
100,1,SD1000577,45115
100,1,SD1000581,45115
100,1,SD1000583,45115
100,1,SD1000586,45115
100,1,SD1000589,45115
100,1,SD1000591,39611
100,1,SD1000593,41404
100,1,SD1000594,44027
100,1,SD1000601,30000
100,1,SD1000604,45115
100,1,SD1000607,48115
100,1,SD1000610,45115
100,1,SD1000613,45115
100,1,SD1000615,34711
100,1,SD1000617,45115
100,1,SD1000620,45115
100,1,SD1000621,45115
100,1,SD1000625,45115
100,1,SD1000628,45115
100,1,SD1000629,45115
100,1,SD1000636,26858
100,1,SD1000649,45115
100,1,SD1000654,45115
100,1,SD1000656,45115
100,1,SD1000662,45115
100,1,SD1000664,45115
100,1,SD1000673,45115
100,1,SD1000674,45115
100,1,SD1000676,45115
100,1,SD1000680,45115
100,1,SD1000683,48115
100,1,SD1000684,45115
100,1,SD1000686,45115
100,1,SD1000689,57015
100,1,SD1000690,45115
100,1,SD1000700,23858
100,1,SD1000701,23858
100,1,SD1000706,45115
100,1,SD1000707,45115
100,1,SD1000709,14296
100,1,SD1000711,60015
100,1,SD1000712,45115
100,1,SD1000713,45115
100,1,SD1000714,45115
100,1,SD1000719,44027
100,1,SD1000721,45115
100,1,SD1000726,48115
100,1,SD1000730,45115
100,1,SD1000732,45115
100,1,SD1000734,45115
100,1,SD1000737,53115
100,1,SD1000740,56115
100,1,SD1000743,45115
100,1,SD1000752,45115
100,1,SD1000755,45115
100,1,SD1000756,60015
100,1,SD1000766,25750
100,1,SD1000773,45115
100,1,SD1000778,45115
100,1,SD1000779,45115
100,1,SD1000783,44027
100,1,SD1000787,45115
100,1,SD1000791,55115
100,1,SD1000792,45115
100,1,SD1000794,48115
100,1,SD1000796,45115
100,1,SD1000797,45115
100,1,SD1000799,45115
100,1,SD1000800,45115
100,1,SD1000801,45115
100,1,SD1000805,45115
100,1,SD1000807,48115
100,1,SD1000809,45115
100,1,SD1000812,58115
100,1,SD1000815,56115
100,1,SD1000827,45115
100,1,SD1000829,48115
100,1,SD1000831,48115
100,1,SD1000835,45115
100,1,SD1000840,57015
100,1,SD1000846,45115
100,1,SD1000847,40000
100,1,SD1000850,53115
100,1,SD1000854,45115
100,1,SD1000855,45115
100,1,SD1000857,57015
100,1,SD1000859,45115
100,1,SD1000867,60015
100,1,SD1000871,45115
100,1,SD1000874,48115
100,1,SD1000875,45115
100,1,SD1000876,45115
100,1,SD1000889,45115
100,1,SD1000891,45115
100,1,SD1000892,45115
100,1,SD1000895,45115
100,1,SD1000897,45115
100,1,SD1000899,45115
100,1,SD1000900,45115
100,1,SD1000901,45115
100,1,SD1000902,53115
100,1,SD1000904,45115
100,1,SD1000907,45115
100,1,SD1000909,48115
100,1,SD1000910,48115
100,1,SD1000912,45115
100,1,SD1000913,33982
100,1,SD1000919,45115
100,1,SD1000922,45115
100,1,SD1000925,45115
100,1,SD1000929,45115
100,1,SD980238 ,44240
100,1,SD980240 ,44240
100,1,SD980241 ,44240
100,1,SD980242 ,13026
100,1,SD980248 ,0
100,1,SD980249 ,44240
100,1,SD980250 ,44240
100,1,SD980253 ,44240
100,1,SD980254 ,44240
100,1,SD980257 ,44240
100,1,SD980261 ,44240
100,1,SD980263 ,44240
100,1,SD980266 ,44240
100,1,SD980269 ,44240
100,1,SD980270 ,47240
100,1,SD980271 ,47240
100,1,SD980272 ,44240
100,1,SD980273 ,44240
100,1,SD980274 ,44240
100,1,SD980275 ,44240
100,1,SD980285 ,44240
100,1,SD980290 ,44240
100,1,SD980299 ,44240
100,1,SD980302 ,44240
100,1,SD980304 ,44240
100,1,SD980310 ,44240
100,1,SD980311 ,44240
100,1,SD980317 ,44240
100,1,SD980318 ,44240
100,1,SD980319 ,44240
100,1,SD980322 ,44240
100,1,SD980325 ,44240
100,1,SD980328 ,44240
100,1,SD980330 ,44240
100,1,SD980331 ,44240
100,1,SD980332 ,47240
100,1,SD980340 ,44240
100,1,SD980342 ,44240
100,1,SD980344 ,38529
100,1,SD980345 ,38736
100,1,SD980346 ,44240
100,1,SD980349 ,44240
100,1,SD980352 ,36082
100,1,SD980357 ,44240
100,1,SD980359 ,44240
100,1,SD980361 ,44240
100,1,SD980367 ,44240
100,1,SD980368 ,44240
100,1,SD980369 ,44240
100,1,SD980370 ,44240
100,1,SD980374 ,47240
100,1,SD980375 ,44240
100,1,SD980377 ,44240
100,1,SD980379 ,44240
100,1,SD980385 ,44240
100,1,SD980386 ,44240
100,1,SD980389 ,44240
100,1,SD980390 ,44240
100,1,SD980391 ,44240
100,1,SD980393 ,44240
100,1,SD980395 ,44240
100,1,SD980396 ,44240
100,1,SD980398 ,44240
100,1,SD980399 ,44240
100,1,SD980402 ,55240
100,1,SD980403 ,23836
100,1,SD980407 ,33107
100,1,SD980413 ,44240
100,1,SD980419 ,44240
100,1,SD980421 ,44240
100,1,SD980423 ,44240
100,1,SD980425 ,44240
100,1,SD980427 ,44240
100,1,SD980428 ,44240
100,1,SD980433 ,56140
100,1,SD980437 ,44240
100,1,SD980441 ,44240
100,1,SD980443 ,44240
100,1,SD980449 ,44240
100,1,SD980452 ,52240
100,1,SD980454 ,47240
100,1,SD980455 ,44240
100,1,SD980457 ,52240
100,1,SD980459 ,44240
100,1,SD980460 ,44240
100,1,SD980465 ,17824
100,1,SD980472 ,44240
100,1,SD980477 ,44240
100,1,SD980478 ,44240
100,1,SD980488 ,44240
100,1,SD980490 ,44240
100,1,SD980491 ,44240
100,1,SD980493 ,44240
100,1,SD980498 ,44240
100,1,SD980499 ,44240
100,1,SD980500 ,44240
100,1,SD980514 ,47240
100,1,SD980515 ,23836
100,1,SD980517 ,44240
100,1,SD980518 ,44240
100,1,SD980519 ,44240
100,1,SD980520 ,44240
100,1,SD980521 ,44240
100,1,SD980525 ,44240
100,1,SD980531 ,44240
100,1,SD980533 ,44240
100,1,SD980537 ,47240
100,1,SD980538 ,44240
100,1,SD980540 ,44240
100,1,SD980549 ,44240
100,1,SD980552 ,44240
100,1,SD980557 ,44240
100,1,SD980558 ,44240
100,1,SD980559 ,44240
100,1,SD980562 ,44240
100,1,SD980563 ,44240
100,1,SD980564 ,44240
100,1,SD980566 ,44240
100,1,SD980571 ,44240
100,1,SD980573 ,44240
100,1,SD980576 ,44240
100,1,SD980580 ,44027
100,1,SD980583 ,44240
100,1,SD980586 ,45115
100,1,SD980587 ,45115
100,1,SD980589 ,45115
100,1,SD980591 ,45115
100,1,SD980597 ,48115
100,1,SD980603 ,45115
100,1,SD980607 ,18699
100,1,SD980608 ,45115
100,1,SD980609 ,45115
100,1,SD980617 ,48115
100,1,SD980620 ,45115
100,1,SD980626 ,45115
100,1,SD980628 ,45115
100,1,SD980638 ,45115
100,1,SD980640 ,45115
100,1,SD980641 ,45115
100,1,SD980643 ,44027
100,1,SD980647 ,45115
100,1,SD980651 ,45115
100,1,SD980653 ,45115
100,1,SD980660 ,45115
100,1,SD980661 ,45115
100,1,SD980664 ,45115
100,1,SD980673 ,45115
100,1,SD980676 ,45115
100,1,SD980679 ,45115
100,1,SD980685 ,45115
100,1,SD980686 ,78115
100,1,SD980690 ,53115
100,1,SD980692 ,45115
100,1,SD980694 ,45115
100,1,SD980697 ,27504
100,1,SD980700 ,45115
100,1,SD980703 ,45115
100,1,SD980704 ,45115
100,1,SD980710 ,45115
100,1,SD980712 ,45115
100,1,SD980713 ,45115
100,1,SD980715 ,45115
100,1,SD980719 ,27504
100,1,SD980721 ,57015
100,1,SD980723 ,45115
100,1,SD980725 ,45115
100,1,SD980729 ,45115
100,1,SD980738 ,45115
100,1,SD980742 ,45115
100,1,SD980743 ,48115
100,1,SD980761 ,44240
100,1,SD980765 ,44240
100,1,SD980768 ,47240
100,1,SD980776 ,47240
100,1,SD980783 ,44240
100,1,SD980785 ,55240
100,1,SD980787 ,44240
100,1,SD980789 ,44240
100,1,SD980794 ,44240
100,1,SD980795 ,44240
100,1,SD980796 ,44240
100,1,SD980797 ,44240
100,1,SD980799 ,44240
100,1,SD980801 ,44240
100,1,SD980802 ,44240
100,1,SD980805 ,44240
100,1,SD980821 ,44240
100,1,SD980822 ,44240
100,1,SD980824 ,44240
100,1,SD980834 ,44240
100,1,SD980837 ,44240
100,1,SD980838 ,44240
100,1,SD980842 ,55240
100,1,SD980843 ,44240
100,1,SD980851 ,44240
100,1,SD980852 ,44240
100,1,SD980853 ,44240
100,1,SD980859 ,44240
100,1,SD980861 ,44240
100,1,SD980865 ,44240
100,1,SD980868 ,44240
100,1,SD990239 ,44240
100,1,SD990240 ,44240
100,1,SD990244 ,44240
100,1,SD990245 ,44240
100,1,SD990246 ,44240
100,1,SD990248 ,44240
100,1,SD990249 ,44240
100,1,SD990250 ,59140
100,1,SD990252 ,44240
100,1,SD990257 ,44240
100,1,SD990260 ,44240
100,1,SD990262 ,44240
100,1,SD990265 ,44240
100,1,SD990267 ,47240
100,1,SD990272 ,44240
100,1,SD990276 ,44240
100,1,SD990279 ,44240
100,1,SD990282 ,44240
100,1,SD990283 ,44240
100,1,SD990285 ,44240
100,1,SD990313 ,44240
100,1,SD990319 ,44240
100,1,SD990322 ,44240
100,1,SD990325 ,36082
100,1,SD990326 ,44240
100,1,SD990327 ,44240
100,1,SD990330 ,44240
100,1,SD990333 ,44240
100,1,SD990337 ,44240
100,1,SD990339 ,44240
100,1,SD990342 ,44240
100,1,SD990349 ,48115
100,1,SD990350 ,45115
100,1,SD990351 ,45115
100,1,SD990354 ,45115
100,1,SD990356 ,45115
100,1,SD990357 ,45115
100,1,SD990358 ,45115
100,1,SD990360 ,45115
100,1,SD990364 ,45115
100,1,SD990366 ,45115
100,1,SD990369 ,45115
100,1,SD990375 ,45115
100,1,SD990376 ,13534
100,1,SD990377 ,45115
100,1,SD990378 ,48115
100,1,SD990384 ,45115
100,1,SD990385 ,45115
100,1,SD990388 ,53115
100,1,SD990394 ,45115
100,1,SD990404 ,45115
100,1,SD990408 ,45115
100,1,SD990411 ,45115
100,1,SD990413 ,45115
100,1,SD990414 ,45115
100,1,SD990418 ,45115
100,1,SD990421 ,25296
100,1,SD990422 ,45115
100,1,SD990425 ,45115
100,1,SD990429 ,45115
100,1,SD990430 ,45115
100,1,SD990433 ,27504
100,1,SD990435 ,45115
100,1,SD990436 ,45115
100,1,SD990443 ,45115
100,1,SD990444 ,48115
100,1,SD990448 ,48115
100,1,SD990450 ,38504
100,1,SD990460 ,44240
100,1,SD990463 ,44240
100,1,SD990464 ,44240
100,1,SD990469 ,44240
100,1,SD990471 ,44240
100,1,SD990472 ,44240
100,1,SD990475 ,44240
100,1,SD990481 ,44240
100,1,SD990482 ,47240
100,1,SD990483 ,44240
100,1,SD990484 ,44240
100,1,SD990490 ,44027
100,1,SD990493 ,44240
100,1,SD990494 ,47240
100,1,SD990495 ,44240
100,1,SD990496 ,44240
100,1,SD990499 ,44240
100,1,SD990503 ,44240
100,1,SD990504 ,16421
100,1,SD990505 ,44240
100,1,SD990507 ,44240
100,1,SD990508 ,56140
100,1,SD990510 ,47240
100,1,SD990520 ,59140
100,1,SD990521 ,44240
100,1,SD990527 ,44027
100,1,SD990532 ,44240
100,1,SD990534 ,44240
100,1,SD990537 ,44240
100,1,SD990539 ,44240
100,1,SD990545 ,44240
100,1,SD990546 ,44240
100,1,SD990547 ,44240
100,1,SD990550 ,40000
100,1,SD990552 ,44240
100,1,SD990556 ,44240
100,1,SD990557 ,17824
100,1,SD990558 ,44240
100,1,SD990565 ,44240
100,1,SD990567 ,44240
100,1,SD990574 ,44240
100,1,SD990576 ,58140
100,1,SD990578 ,44240
100,1,SD990600 ,45115
100,1,SD990602 ,55115
100,1,SD990604 ,45115
100,1,SD990607 ,45115
100,1,SD990611 ,45115
100,1,SD990612 ,45115
100,1,SD990614 ,45115
100,1,SD990616 ,45115
100,1,SD990618 ,45115
100,1,SD990620 ,45115
100,1,SD990621 ,56115
100,1,SD990626 ,48115
100,1,SD990629 ,45115
100,1,SD990630 ,45115
100,1,SD990631 ,45115
100,1,SD990636 ,45115
100,1,SD990642 ,48115
100,1,SD990647 ,53115
100,1,SD990649 ,45115
100,1,SD990652 ,35758
100,1,SD990657 ,45115
100,1,SD990659 ,55115
100,1,SD990661 ,45115
100,1,SD990662 ,45115
100,1,SD990666 ,45115
100,1,SD990668 ,45115
100,1,SD990671 ,45115
100,1,SD990673 ,45115
100,1,SD990675 ,45115
100,1,SD990676 ,56115
100,1,SD990678 ,45115
100,1,SD990679 ,45115
100,1,SD990684 ,45115
100,1,SD990687 ,44240
100,1,SD990689 ,45115
100,1,SD990690 ,45115
100,1,SD990691 ,45115
100,1,SD990692 ,45115
100,1,SD990696 ,45115
100,1,SD990702 ,45115
100,1,SD990704 ,24711
100,1,SD990709 ,35000
100,1,SD990711 ,45115
100,1,SD990714 ,45115
100,1,SD990716 ,45115
100,1,SD990717 ,45115
100,1,SD990718 ,45115
100,1,SD990720 ,45115
100,1,SD990727 ,45115
100,1,SD990732 ,57015
100,1,SD990733 ,44027
100,1,SD990737 ,45115
100,1,SD990738 ,45115
100,1,SD990742 ,45115
100,1,SD990743 ,45115
100,1,SD990746 ,45115
100,1,SD990749 ,27504
100,1,SD990756 ,14296
100,1,SD990760 ,45115
100,1,SD990765 ,44240
100,1,SD990768 ,44240
100,1,SD990770 ,44240
100,1,SD990771 ,47240
100,1,SD990772 ,44240
100,1,SD990775 ,44240
100,1,SD990776 ,44240
100,1,SD990779 ,47240
100,1,SD990781 ,44240
100,1,SD990786 ,44240
100,1,SD990787 ,44240
100,1,SD990788 ,44240
100,1,SD990791 ,44240
100,1,SD990793 ,44240
100,1,SD990797 ,44240
100,1,SD990798 ,44240
100,1,SD990802 ,44240
100,1,SD990806 ,44240
100,1,SD990811 ,44240
100,1,SD990815 ,47240
100,1,SD990822 ,47240
100,1,SD990824 ,55240
100,1,SD990829 ,44240
100,1,SD990830 ,44240
100,1,SD990833 ,44240
100,1,SD990834 ,44240
100,1,SD990837 ,13421
100,1,SD990840 ,44240
100,1,SD990844 ,44240
100,1,SD990847 ,44240
100,1,SD990854 ,44240
100,1,SD990855 ,44240
100,1,SD990860 ,44240
100,1,SD990861 ,44240
100,1,SD990863 ,44240
100,1,SD990869 ,44240
100,1,SD990870 ,44240
100,1,SD990873 ,47240
100,1,SD990875 ,44240
100,1,SD990876 ,44240
100,2,SD1000245,44240
100,2,SD1000247,44240
100,2,SD1000248,22240
100,2,SD1000250,30000
100,2,SD1000253,44240
100,2,SD1000254,44240
100,2,SD1000261,23835
100,2,SD1000264,56140
100,2,SD1000270,44240
100,2,SD1000271,12240
100,2,SD1000273,9240
100,2,SD1000275,39140
100,2,SD1000279,44240
100,2,SD1000283,9240
100,2,SD1000289,44240
100,2,SD1000306,44240
100,2,SD1000307,44240
100,2,SD1000312,9240
100,2,SD1000313,44240
100,2,SD1000315,44240
100,2,SD1000316,44240
100,2,SD1000318,22240
100,2,SD1000319,44240
100,2,SD1000320,59140
100,2,SD1000323,9240
100,2,SD1000328,44240
100,2,SD1000329,44240
100,2,SD1000332,59140
100,2,SD1000334,44240
100,2,SD1000335,9240
100,2,SD1000338,17240
100,2,SD1000342,44240
100,2,SD1000344,44240
100,2,SD1000349,56240
100,2,SD1000351,12240
100,2,SD1000357,47240
100,2,SD1000358,44240
100,2,SD1000359,44240
100,2,SD1000378,59140
100,2,SD1000380,17240
100,2,SD1000381,44240
100,2,SD1000386,44240
100,2,SD1000390,44240
100,2,SD1000391,56140
100,2,SD1000394,32240
100,2,SD1000395,44240
100,2,SD1000403,32240
100,2,SD1000407,44240
100,2,SD1000408,17240
100,2,SD1000414,9240
100,2,SD1000417,12240
100,2,SD1000418,9240
100,2,SD1000421,17240
100,2,SD1000426,52240
100,2,SD1000427,24140
100,2,SD1000448,44240
100,2,SD1000452,44240
100,2,SD1000457,9240
100,2,SD1000460,27240
100,2,SD1000463,44240
100,2,SD1000466,44240
100,2,SD1000468,44240
100,2,SD1000471,44240
100,2,SD1000472,26629
100,2,SD1000475,44240
100,2,SD1000477,44240
100,2,SD1000478,56140
100,2,SD1000479,44240
100,2,SD1000482,44240
100,2,SD1000492,44240
100,2,SD1000494,44240
100,2,SD1000495,9240
100,2,SD1000496,42140
100,2,SD1000497,56140
100,2,SD1000515,9000
100,2,SD1000521,11900
100,2,SD1000522,44240
100,2,SD1000527,44240
100,2,SD1000528,9240
100,2,SD1000530,17240
100,2,SD1000531,44240
100,2,SD1000532,9240
100,2,SD1000534,44140
100,2,SD1000536,26629
100,2,SD1000537,12240
100,2,SD1000540,27107
100,2,SD1000544,44240
100,2,SD1000545,44240
100,2,SD1000547,52240
100,2,SD1000548,44240
100,2,SD1000551,44240
100,2,SD1000553,40000
100,2,SD1000555,27240
100,2,SD1000557,27240
100,2,SD1000559,44240
100,2,SD1000560,47240
100,2,SD1000561,44240
