acyr,semr,sid,loam
100,2,SD1000564,44240
100,2,SD1000565,9240
100,2,SD1000577,44240
100,2,SD1000581,44240
100,2,SD1000583,9240
100,2,SD1000586,44240
100,2,SD1000589,44240
100,2,SD1000591,35736
100,2,SD1000593,40529
100,2,SD1000594,44027
100,2,SD1000599,44240
100,2,SD1000601,17240
100,2,SD1000604,44240
100,2,SD1000607,44240
100,2,SD1000609,44240
100,2,SD1000610,9240
100,2,SD1000613,44240
100,2,SD1000615,23835
100,2,SD1000617,44240
100,2,SD1000620,44240
100,2,SD1000621,44240
100,2,SD1000625,9240
100,2,SD1000628,9240
100,2,SD1000636,23858
100,2,SD1000654,45115
100,2,SD1000656,10115
100,2,SD1000664,45115
100,2,SD1000668,45115
100,2,SD1000673,10115
100,2,SD1000676,45115
100,2,SD1000680,45115
100,2,SD1000683,21115
100,2,SD1000684,45115
100,2,SD1000686,45115
100,2,SD1000689,57015
100,2,SD1000690,28115
100,2,SD1000701,23858
100,2,SD1000706,45115
100,2,SD1000707,45115
100,2,SD1000709,14296
100,2,SD1000711,60015
100,2,SD1000712,10115
100,2,SD1000714,45115
100,2,SD1000719,10115
100,2,SD1000721,45115
100,2,SD1000726,45115
100,2,SD1000732,45115
100,2,SD1000737,48115
100,2,SD1000740,39115
100,2,SD1000743,45115
100,2,SD1000752,45115
100,2,SD1000755,10115
100,2,SD1000756,60015
100,2,SD1000766,38981
100,2,SD1000773,45115
100,2,SD1000778,45115
100,2,SD1000779,45115
100,2,SD1000782,27504
100,2,SD1000783,45115
100,2,SD1000787,45115
100,2,SD1000791,53115
100,2,SD1000794,10115
100,2,SD1000796,10115
100,2,SD1000797,10115
100,2,SD1000799,10115
100,2,SD1000800,45115
100,2,SD1000801,45115
100,2,SD1000805,21115
100,2,SD1000807,26115
100,2,SD1000809,59015
100,2,SD1000815,55115
100,2,SD1000831,44240
100,2,SD1000835,44240
100,2,SD1000840,56140
100,2,SD1000846,44240
100,2,SD1000847,40000
100,2,SD1000850,55240
100,2,SD1000854,22240
100,2,SD1000855,44240
100,2,SD1000857,34140
100,2,SD1000859,22240
100,2,SD1000861,40000
100,2,SD1000867,59140
100,2,SD1000871,32240
100,2,SD1000876,55240
100,2,SD1000889,44240
100,2,SD1000891,44240
100,2,SD1000892,44240
100,2,SD1000895,44240
100,2,SD1000897,44240
100,2,SD1000899,9240
100,2,SD1000900,44240
100,2,SD1000901,44240
100,2,SD1000902,52240
100,2,SD1000904,44240
100,2,SD1000907,44240
100,2,SD1000909,22240
100,2,SD1000910,44240
100,2,SD1000912,44240
100,2,SD1000913,43213
100,2,SD1000914,44240
100,2,SD1000916,44240
100,2,SD1000919,9240
100,2,SD1000922,44240
100,2,SD1000925,22240
100,2,SD980238 ,44240
100,2,SD980240 ,44240
100,2,SD980241 ,44240
100,2,SD980242 ,13421
100,2,SD980243 ,44240
100,2,SD980248 ,20000
100,2,SD980249 ,44240
100,2,SD980250 ,44240
100,2,SD980253 ,44240
100,2,SD980254 ,44240
100,2,SD980257 ,44240
100,2,SD980262 ,44240
100,2,SD980263 ,44240
100,2,SD980266 ,44240
100,2,SD980269 ,44240
100,2,SD980270 ,9240
100,2,SD980271 ,12240
100,2,SD980272 ,44240
100,2,SD980273 ,44240
100,2,SD980285 ,44240
100,2,SD980290 ,44240
100,2,SD980299 ,44240
100,2,SD980302 ,9240
100,2,SD980304 ,22240
100,2,SD980307 ,13421
100,2,SD980308 ,58140
100,2,SD980310 ,27240
100,2,SD980311 ,55000
100,2,SD980317 ,17240
100,2,SD980319 ,17240
100,2,SD980322 ,9240
100,2,SD980328 ,44240
100,2,SD980330 ,9240
100,2,SD980331 ,44240
100,2,SD980332 ,9240
100,2,SD980336 ,44240
100,2,SD980340 ,44240
100,2,SD980342 ,44240
100,2,SD980344 ,26629
100,2,SD980345 ,38735
100,2,SD980346 ,44240
100,2,SD980349 ,44240
100,2,SD980352 ,36082
100,2,SD980357 ,44240
100,2,SD980359 ,44240
100,2,SD980361 ,17240
100,2,SD980367 ,44240
100,2,SD980368 ,9240
100,2,SD980370 ,44240
100,2,SD980374 ,44240
100,2,SD980377 ,44240
100,2,SD980379 ,9240
100,2,SD980385 ,32240
100,2,SD980386 ,44240
100,2,SD980389 ,44240
100,2,SD980390 ,44240
100,2,SD980391 ,9240
100,2,SD980393 ,44240
100,2,SD980395 ,27240
100,2,SD980396 ,12240
100,2,SD980398 ,44240
100,2,SD980399 ,44240
100,2,SD980402 ,20240
100,2,SD980403 ,23835
100,2,SD980407 ,33106
100,2,SD980413 ,44240
100,2,SD980418 ,44240
100,2,SD980419 ,9240
100,2,SD980421 ,22240
100,2,SD980423 ,44240
100,2,SD980425 ,9240
100,2,SD980427 ,22240
100,2,SD980428 ,44240
100,2,SD980433 ,21140
100,2,SD980437 ,44240
100,2,SD980443 ,44240
100,2,SD980449 ,47240
100,2,SD980452 ,17240
100,2,SD980454 ,12240
100,2,SD980455 ,44240
100,2,SD980457 ,17240
100,2,SD980459 ,9240
100,2,SD980460 ,23835
100,2,SD980465 ,17824
100,2,SD980477 ,44240
100,2,SD980488 ,44240
100,2,SD980490 ,27240
100,2,SD980491 ,44240
100,2,SD980493 ,44240
100,2,SD980498 ,44240
100,2,SD980499 ,9240
100,2,SD980500 ,44240
100,2,SD980514 ,9240
100,2,SD980515 ,23835
100,2,SD980518 ,44240
100,2,SD980519 ,44240
100,2,SD980520 ,44240
100,2,SD980521 ,26629
100,2,SD980525 ,44240
100,2,SD980533 ,9240
100,2,SD980537 ,47240
100,2,SD980538 ,44240
100,2,SD980540 ,0
100,2,SD980549 ,44240
100,2,SD980552 ,9240
100,2,SD980557 ,44240
100,2,SD980558 ,44240
100,2,SD980559 ,9240
100,2,SD980562 ,9240
100,2,SD980563 ,44240
100,2,SD980566 ,44240
100,2,SD980571 ,17240
100,2,SD980573 ,44240
100,2,SD980576 ,44240
100,2,SD980580 ,47240
100,2,SD980583 ,44240
100,2,SD980586 ,28115
100,2,SD980589 ,45115
100,2,SD980591 ,45115
100,2,SD980603 ,45115
100,2,SD980607 ,45115
100,2,SD980609 ,18115
100,2,SD980617 ,23115
100,2,SD980620 ,45115
100,2,SD980626 ,45115
100,2,SD980628 ,45115
100,2,SD980640 ,45115
100,2,SD980641 ,45115
100,2,SD980647 ,45115
100,2,SD980651 ,45115
100,2,SD980653 ,45115
100,2,SD980660 ,45115
100,2,SD980661 ,10115
100,2,SD980664 ,45115
100,2,SD980676 ,10115
100,2,SD980685 ,45115
100,2,SD980690 ,18115
100,2,SD980692 ,45115
100,2,SD980694 ,45115
100,2,SD980697 ,27504
100,2,SD980700 ,45115
100,2,SD980703 ,45115
100,2,SD980704 ,45115
100,2,SD980710 ,45115
100,2,SD980712 ,45115
100,2,SD980713 ,45115
100,2,SD980715 ,45115
100,2,SD980719 ,27504
100,2,SD980723 ,13115
100,2,SD980725 ,45115
100,2,SD980729 ,28115
100,2,SD980738 ,45115
100,2,SD980742 ,45115
100,2,SD980743 ,48115
100,2,SD980761 ,44240
100,2,SD980768 ,47240
100,2,SD980776 ,12240
100,2,SD980783 ,44240
100,2,SD980785 ,20240
100,2,SD980787 ,22240
100,2,SD980789 ,44240
100,2,SD980794 ,17240
100,2,SD980796 ,44240
100,2,SD980797 ,44240
100,2,SD980799 ,9240
100,2,SD980805 ,44240
100,2,SD980821 ,44240
100,2,SD980822 ,44240
100,2,SD980834 ,44240
100,2,SD980837 ,44240
100,2,SD980838 ,44240
100,2,SD980843 ,44240
100,2,SD980850 ,44240
100,2,SD980851 ,44240
100,2,SD980852 ,44240
100,2,SD980853 ,22240
100,2,SD980859 ,17240
100,2,SD980865 ,44240
100,2,SD980868 ,27240
100,2,SD990239 ,27240
100,2,SD990240 ,17240
100,2,SD990244 ,44240
100,2,SD990245 ,44240
100,2,SD990246 ,44240
100,2,SD990248 ,17240
100,2,SD990250 ,59140
100,2,SD990252 ,44240
100,2,SD990257 ,44240
100,2,SD990260 ,22240
100,2,SD990262 ,44240
100,2,SD990265 ,44240
100,2,SD990267 ,47240
100,2,SD990272 ,9240
100,2,SD990276 ,9240
100,2,SD990279 ,9240
100,2,SD990282 ,32240
100,2,SD990283 ,9240
100,2,SD990285 ,44240
100,2,SD990313 ,11240
100,2,SD990319 ,22240
100,2,SD990322 ,44240
100,2,SD990326 ,44240
100,2,SD990333 ,44240
100,2,SD990337 ,9240
100,2,SD990342 ,44240
100,2,SD990344 ,44240
100,2,SD990350 ,44240
100,2,SD990351 ,44240
100,2,SD990354 ,32240
100,2,SD990356 ,9240
100,2,SD990357 ,44240
100,2,SD990360 ,44240
100,2,SD990364 ,44240
100,2,SD990366 ,17240
100,2,SD990375 ,44240
100,2,SD990376 ,13421
100,2,SD990377 ,44240
100,2,SD990385 ,44240
100,2,SD990388 ,52240
100,2,SD990394 ,44240
100,2,SD990400 ,44240
100,2,SD990404 ,9240
100,2,SD990408 ,44240
100,2,SD990411 ,9240
100,2,SD990413 ,44240
100,2,SD990414 ,9240
100,2,SD990418 ,17240
100,2,SD990421 ,21421
100,2,SD990425 ,44240
100,2,SD990430 ,27240
100,2,SD990433 ,26629
100,2,SD990435 ,9240
100,2,SD990436 ,9240
100,2,SD990444 ,12240
100,2,SD990448 ,12240
100,2,SD990450 ,37629
100,2,SD990453 ,23835
100,2,SD990460 ,22240
100,2,SD990464 ,44240
100,2,SD990469 ,27240
100,2,SD990471 ,44240
100,2,SD990472 ,44240
100,2,SD990482 ,47240
100,2,SD990483 ,9240
100,2,SD990484 ,17240
100,2,SD990486 ,44240
100,2,SD990493 ,44240
100,2,SD990494 ,9240
100,2,SD990495 ,44240
100,2,SD990496 ,44240
100,2,SD990499 ,17240
100,2,SD990503 ,9240
100,2,SD990504 ,16421
100,2,SD990505 ,9240
100,2,SD990508 ,56140
100,2,SD990520 ,56140
100,2,SD990521 ,44240
100,2,SD990525 ,44240
100,2,SD990527 ,20240
100,2,SD990534 ,44240
100,2,SD990539 ,9240
100,2,SD990545 ,44240
100,2,SD990546 ,44240
100,2,SD990547 ,44240
100,2,SD990550 ,44140
100,2,SD990556 ,44240
100,2,SD990565 ,44240
100,2,SD990567 ,44240
100,2,SD990570 ,44240
100,2,SD990574 ,44240
100,2,SD990576 ,58140
100,2,SD990600 ,45115
100,2,SD990602 ,28115
100,2,SD990604 ,23115
100,2,SD990611 ,45115
100,2,SD990612 ,45115
100,2,SD990614 ,10115
100,2,SD990616 ,10115
100,2,SD990620 ,10115
100,2,SD990621 ,56115
100,2,SD990626 ,43000
100,2,SD990630 ,45115
100,2,SD990631 ,45115
100,2,SD990636 ,45115
100,2,SD990642 ,48115
100,2,SD990647 ,53115
100,2,SD990649 ,10115
100,2,SD990650 ,31907
100,2,SD990652 ,11900
100,2,SD990657 ,45115
100,2,SD990659 ,20115
100,2,SD990661 ,10115
100,2,SD990662 ,18115
100,2,SD990666 ,10115
100,2,SD990668 ,45115
100,2,SD990675 ,45115
100,2,SD990676 ,56115
100,2,SD990678 ,45115
100,2,SD990679 ,45115
100,2,SD990686 ,45115
100,2,SD990687 ,9240
100,2,SD990689 ,10115
100,2,SD990690 ,33115
100,2,SD990691 ,45115
100,2,SD990692 ,45115
100,2,SD990704 ,24710
100,2,SD990709 ,11000
100,2,SD990712 ,45115
100,2,SD990714 ,10115
100,2,SD990718 ,10115
100,2,SD990727 ,45115
100,2,SD990732 ,22015
100,2,SD990733 ,44027
100,2,SD990737 ,45115
100,2,SD990738 ,45115
100,2,SD990742 ,28115
100,2,SD990743 ,45115
100,2,SD990746 ,23115
100,2,SD990749 ,27504
100,2,SD990756 ,14296
100,2,SD990760 ,23115
100,2,SD990765 ,44240
100,2,SD990770 ,44240
100,2,SD990771 ,44240
100,2,SD990772 ,44240
100,2,SD990776 ,44240
100,2,SD990779 ,12240
100,2,SD990781 ,44240
100,2,SD990787 ,44240
100,2,SD990788 ,44240
100,2,SD990791 ,44240
100,2,SD990793 ,44240
100,2,SD990797 ,44240
100,2,SD990798 ,44240
100,2,SD990801 ,44240
100,2,SD990802 ,44240
100,2,SD990806 ,44240
100,2,SD990811 ,9240
100,2,SD990820 ,44240
100,2,SD990822 ,47240
100,2,SD990824 ,55240
100,2,SD990829 ,44240
100,2,SD990830 ,44240
100,2,SD990833 ,47240
100,2,SD990834 ,44240
100,2,SD990837 ,13421
100,2,SD990840 ,44240
100,2,SD990844 ,44240
100,2,SD990847 ,44240
100,2,SD990854 ,44240
100,2,SD990855 ,22240
100,2,SD990860 ,44240
100,2,SD990861 ,44240
100,2,SD990863 ,44240
100,2,SD990869 ,44240
100,2,SD990870 ,44240
100,2,SD990873 ,47240
100,2,SD990875 ,44240
100,2,SD990876 ,9240
101,1,SD1000245,44331
101,1,SD1000247,44331
101,1,SD1000248,44331
101,1,SD1000250,30000
101,1,SD1000253,44331
101,1,SD1000254,44331
101,1,SD1000261,23927
101,1,SD1000264,44331
101,1,SD1000270,44331
101,1,SD1000271,47331
101,1,SD1000273,56231
101,1,SD1000274,44331
101,1,SD1000275,56231
101,1,SD1000276,44331
101,1,SD1000279,44331
101,1,SD1000283,44331
101,1,SD1000289,44331
101,1,SD1000299,44331
101,1,SD1000307,44331
101,1,SD1000309,44331
101,1,SD1000312,44027
101,1,SD1000313,44331
101,1,SD1000315,44331
101,1,SD1000316,44331
101,1,SD1000318,44331
101,1,SD1000319,44331
101,1,SD1000320,47331
101,1,SD1000323,44331
101,1,SD1000328,44331
101,1,SD1000329,44331
101,1,SD1000332,47331
101,1,SD1000334,44331
101,1,SD1000335,44331
101,1,SD1000336,44331
101,1,SD1000337,44331
101,1,SD1000338,44331
101,1,SD1000342,44331
101,1,SD1000344,44331
101,1,SD1000347,44331
101,1,SD1000349,56331
101,1,SD1000351,47331
101,1,SD1000355,44331
101,1,SD1000357,47331
101,1,SD1000358,44331
101,1,SD1000367,44331
101,1,SD1000371,36974
101,1,SD1000372,44331
101,1,SD1000377,44331
101,1,SD1000378,47331
101,1,SD1000380,44331
101,1,SD1000381,44331
101,1,SD1000386,44331
101,1,SD1000390,44331
101,1,SD1000391,44331
101,1,SD1000394,44331
101,1,SD1000395,44331
101,1,SD1000404,44331
101,1,SD1000405,44331
101,1,SD1000407,44331
101,1,SD1000408,44331
101,1,SD1000411,44331
101,1,SD1000414,44331
101,1,SD1000417,47331
101,1,SD1000418,44331
101,1,SD1000421,44331
101,1,SD1000422,44331
101,1,SD1000426,52331
101,1,SD1000427,59231
101,1,SD1000448,44331
101,1,SD1000452,44331
101,1,SD1000457,44331
101,1,SD1000460,44331
101,1,SD1000461,30000
101,1,SD1000463,44331
101,1,SD1000466,44331
101,1,SD1000468,44331
101,1,SD1000471,44331
101,1,SD1000472,44331
101,1,SD1000475,44331
101,1,SD1000478,47331
101,1,SD1000479,44331
101,1,SD1000482,44331
101,1,SD1000483,44331
101,1,SD1000491,44331
101,1,SD1000492,44331
101,1,SD1000494,44331
101,1,SD1000495,44331
101,1,SD1000496,47331
101,1,SD1000497,44331
101,1,SD1000515,44331
101,1,SD1000521,44331
101,1,SD1000522,44331
101,1,SD1000527,44331
101,1,SD1000528,44331
101,1,SD1000530,59231
101,1,SD1000531,44331
101,1,SD1000532,44331
101,1,SD1000534,56231
101,1,SD1000536,26720
101,1,SD1000537,44331
101,1,SD1000540,24198
101,1,SD1000544,44331
101,1,SD1000545,44331
101,1,SD1000547,52331
101,1,SD1000548,44331
101,1,SD1000551,44331
101,1,SD1000553,40000
101,1,SD1000555,44331
101,1,SD1000557,44331
101,1,SD1000558,44331
101,1,SD1000559,44331
101,1,SD1000560,47331
101,1,SD1000561,44331
101,1,SD1000564,44331
101,1,SD1000565,44331
101,1,SD1000577,44331
101,1,SD1000581,44331
101,1,SD1000583,44331
101,1,SD1000586,44331
101,1,SD1000589,44331
101,1,SD1000591,23927
101,1,SD1000593,41620
101,1,SD1000594,44331
101,1,SD1000604,44331
101,1,SD1000607,44331
101,1,SD1000609,44331
101,1,SD1000610,44331
101,1,SD1000613,44331
101,1,SD1000617,44331
101,1,SD1000620,44331
101,1,SD1000621,44331
101,1,SD1000625,44331
101,1,SD1000628,44331
101,1,SD1000629,44331
101,1,SD1000636,23949
101,1,SD1000649,45206
101,1,SD1000654,45206
101,1,SD1000656,45206
101,1,SD1000660,45206
101,1,SD1000664,45206
101,1,SD1000668,45206
101,1,SD1000673,45206
101,1,SD1000676,45206
101,1,SD1000680,45206
101,1,SD1000683,48206
101,1,SD1000684,44331
101,1,SD1000686,45206
101,1,SD1000689,45206
101,1,SD1000690,45206
101,1,SD1000701,23949
101,1,SD1000706,45206
101,1,SD1000707,45206
101,1,SD1000709,14387
101,1,SD1000711,56206
101,1,SD1000712,45206
101,1,SD1000713,45206
101,1,SD1000714,45206
101,1,SD1000718,24802
101,1,SD1000719,45206
101,1,SD1000721,45206
101,1,SD1000726,45206
101,1,SD1000732,45206
101,1,SD1000737,44331
101,1,SD1000740,45206
101,1,SD1000743,45206
101,1,SD1000752,45206
101,1,SD1000755,45206
101,1,SD1000756,45206
101,1,SD1000766,41875
101,1,SD1000773,45206
101,1,SD1000778,45206
101,1,SD1000779,45206
101,1,SD1000782,27595
101,1,SD1000783,45206
101,1,SD1000791,53206
101,1,SD1000794,45206
101,1,SD1000796,45206
101,1,SD1000797,45206
101,1,SD1000799,45206
101,1,SD1000801,45206
101,1,SD1000805,48206
101,1,SD1000807,48206
101,1,SD1000809,45206
101,1,SD1000812,45206
101,1,SD1000815,55206
101,1,SD1000817,45206
101,1,SD1000823,44331
101,1,SD1000831,44331
101,1,SD1000835,44331
101,1,SD1000840,44331
101,1,SD1000846,44331
101,1,SD1000847,40000
101,1,SD1000850,44331
101,1,SD1000851,47331
101,1,SD1000854,44331
101,1,SD1000855,44331
101,1,SD1000857,44331
101,1,SD1000858,56206
101,1,SD1000859,44331
101,1,SD1000861,44331
101,1,SD1000867,59231
101,1,SD1000871,44331
101,1,SD1000872,44331
101,1,SD1000875,44331
101,1,SD1000876,59231
101,1,SD1000881,44331
101,1,SD1000884,44331
101,1,SD1000889,44331
101,1,SD1000891,44331
101,1,SD1000892,44331
101,1,SD1000895,44331
101,1,SD1000897,44331
101,1,SD1000899,44331
101,1,SD1000900,44331
101,1,SD1000901,44331
101,1,SD1000902,44331
101,1,SD1000904,44331
101,1,SD1000907,44331
101,1,SD1000909,44331
101,1,SD1000910,44331
101,1,SD1000912,44331
101,1,SD1000913,43248
101,1,SD1000914,44331
101,1,SD1000922,44331
101,1,SD1000925,44331
101,1,SD1000929,44331
101,1,SD1001004,50919
101,1,SD980238 ,44331
101,1,SD980240 ,44331
101,1,SD980242 ,13512
101,1,SD980249 ,44331
101,1,SD980253 ,44331
101,1,SD980254 ,44331
101,1,SD980257 ,44331
101,1,SD980261 ,44331
101,1,SD980262 ,44331
101,1,SD980263 ,44331
101,1,SD980266 ,44331
101,1,SD980269 ,44331
101,1,SD980270 ,47331
101,1,SD980271 ,47331
101,1,SD980272 ,44331
101,1,SD980273 ,44331
101,1,SD980274 ,44331
101,1,SD980285 ,44331
101,1,SD980290 ,44331
101,1,SD980302 ,44331
101,1,SD980304 ,44331
101,1,SD980307 ,26720
101,1,SD980308 ,59231
101,1,SD980309 ,44331
101,1,SD980310 ,44331
101,1,SD980311 ,54331
101,1,SD980317 ,44331
101,1,SD980318 ,44331
101,1,SD980319 ,44331
101,1,SD980322 ,44331
101,1,SD980325 ,44331
101,1,SD980328 ,44331
101,1,SD980330 ,44331
101,1,SD980331 ,44331
101,1,SD980332 ,44331
101,1,SD980336 ,44331
101,1,SD980340 ,44331
101,1,SD980342 ,44331
101,1,SD980344 ,26720
101,1,SD980345 ,38827
101,1,SD980346 ,44331
101,1,SD980349 ,44331
101,1,SD980352 ,44331
101,1,SD980357 ,44331
101,1,SD980359 ,44331
101,1,SD980361 ,44331
101,1,SD980367 ,44331
101,1,SD980368 ,44331
101,1,SD980369 ,44331
101,1,SD980370 ,44331
101,1,SD980374 ,44331
101,1,SD980375 ,44331
101,1,SD980377 ,44331
101,1,SD980379 ,44331
101,1,SD980385 ,44331
101,1,SD980386 ,44331
101,1,SD980387 ,44331
101,1,SD980389 ,44331
101,1,SD980390 ,44331
101,1,SD980391 ,44331
101,1,SD980393 ,44331
101,1,SD980395 ,44331
101,1,SD980396 ,47331
101,1,SD980398 ,44331
101,1,SD980399 ,44331
101,1,SD980402 ,55331
101,1,SD980403 ,23927
101,1,SD980407 ,43198
101,1,SD980413 ,44331
101,1,SD980419 ,44331
101,1,SD980421 ,44331
101,1,SD980423 ,44331
101,1,SD980425 ,44331
101,1,SD980427 ,44331
101,1,SD980428 ,44331
101,1,SD980433 ,56231
101,1,SD980437 ,44331
101,1,SD980443 ,44331
101,1,SD980449 ,47331
101,1,SD980452 ,52331
101,1,SD980454 ,47331
101,1,SD980455 ,44331
101,1,SD980457 ,52331
101,1,SD980459 ,44331
101,1,SD980460 ,23927
101,1,SD980465 ,17915
101,1,SD980477 ,44331
101,1,SD980478 ,44331
101,1,SD980488 ,44331
101,1,SD980490 ,44331
101,1,SD980491 ,44331
101,1,SD980495 ,44331
101,1,SD980498 ,44331
101,1,SD980499 ,44331
101,1,SD980500 ,44331
101,1,SD980514 ,44331
101,1,SD980515 ,23927
101,1,SD980517 ,44331
101,1,SD980518 ,44331
101,1,SD980519 ,44331
101,1,SD980520 ,44331
101,1,SD980521 ,26720
101,1,SD980525 ,44331
101,1,SD980533 ,44331
101,1,SD980537 ,47331
101,1,SD980538 ,44331
101,1,SD980540 ,44331
101,1,SD980549 ,31123
101,1,SD980552 ,47331
101,1,SD980557 ,44331
101,1,SD980558 ,44331
101,1,SD980559 ,44331
101,1,SD980562 ,44331
101,1,SD980563 ,44331
101,1,SD980566 ,44331
101,1,SD980571 ,44331
101,1,SD980573 ,44331
101,1,SD980576 ,44331
101,1,SD980580 ,47331
101,1,SD980583 ,44331
101,1,SD980586 ,45206
101,1,SD980587 ,45206
101,1,SD980589 ,45206
101,1,SD980591 ,45206
101,1,SD980597 ,48206
101,1,SD980603 ,45206
101,1,SD980607 ,45206
101,1,SD980608 ,45206
101,1,SD980609 ,45206
101,1,SD980617 ,45206
101,1,SD980620 ,45206
101,1,SD980626 ,45206
101,1,SD980628 ,45206
101,1,SD980640 ,45206
101,1,SD980641 ,45206
101,1,SD980647 ,45206
101,1,SD980651 ,45206
101,1,SD980653 ,45206
101,1,SD980660 ,45206
101,1,SD980661 ,45206
101,1,SD980664 ,45206
101,1,SD980676 ,45206
101,1,SD980679 ,45206
101,1,SD980685 ,45206
101,1,SD980690 ,53206
101,1,SD980692 ,45206
101,1,SD980694 ,45206
101,1,SD980697 ,27595
101,1,SD980700 ,45206
101,1,SD980703 ,45206
101,1,SD980704 ,45206
101,1,SD980712 ,45206
101,1,SD980713 ,45206
101,1,SD980715 ,45206
101,1,SD980719 ,27595
101,1,SD980721 ,57106
101,1,SD980723 ,45206
101,1,SD980725 ,45206
101,1,SD980729 ,45206
101,1,SD980742 ,45206
101,1,SD980743 ,48206
101,1,SD980761 ,44331
101,1,SD980763 ,44331
101,1,SD980765 ,44331
101,1,SD980768 ,47331
101,1,SD980776 ,46331
101,1,SD980783 ,44331
101,1,SD980785 ,55331
101,1,SD980787 ,44331
101,1,SD980789 ,44331
101,1,SD980794 ,44331
101,1,SD980796 ,44331
101,1,SD980797 ,44331
101,1,SD980799 ,44331
101,1,SD980800 ,44331
101,1,SD980801 ,44331
101,1,SD980802 ,44331
101,1,SD980805 ,44331
101,1,SD980821 ,44331
101,1,SD980822 ,44331
101,1,SD980834 ,44331
101,1,SD980837 ,44331
101,1,SD980838 ,44331
101,1,SD980843 ,44331
101,1,SD980850 ,44331
101,1,SD980852 ,44331
101,1,SD980853 ,44331
101,1,SD980857 ,44331
101,1,SD980858 ,44331
101,1,SD980859 ,44331
101,1,SD980865 ,44331
101,1,SD990239 ,44331
101,1,SD990240 ,44331
101,1,SD990244 ,47331
101,1,SD990245 ,44331
101,1,SD990246 ,44331
101,1,SD990248 ,44331
101,1,SD990249 ,44331
101,1,SD990250 ,56231
101,1,SD990252 ,44331
101,1,SD990257 ,44331
101,1,SD990260 ,44331
101,1,SD990262 ,44331
101,1,SD990265 ,44331
101,1,SD990267 ,47331
101,1,SD990272 ,47331
101,1,SD990276 ,44331
101,1,SD990279 ,44331
101,1,SD990282 ,44331
101,1,SD990283 ,44331
101,1,SD990285 ,44331
101,1,SD990313 ,44331
101,1,SD990319 ,44331
101,1,SD990322 ,44027
101,1,SD990326 ,44331
101,1,SD990327 ,44331
101,1,SD990330 ,44331
101,1,SD990333 ,44331
101,1,SD990337 ,44331
101,1,SD990342 ,44331
101,1,SD990344 ,44331
101,1,SD990349 ,44331
101,1,SD990350 ,44331
101,1,SD990351 ,44331
101,1,SD990354 ,44331
101,1,SD990356 ,44331
101,1,SD990357 ,44331
101,1,SD990358 ,44331
101,1,SD990360 ,44331
101,1,SD990364 ,44331
101,1,SD990366 ,44331
101,1,SD990369 ,44331
101,1,SD990375 ,44331
